(87, 126390.32873535156)
(88, 102051.29434204102)
(89, 44064.471197128296)
(90, 38080.983749389648)
(91, 76089.802322387695)
(92, 159252.39805221558)
(93, 44422.549530029297)
(94, 67970.497589111328)
(95, 36109.780815124512)
(96, 73610.615478515625)
(97, 38615.353760838509)
(98, 8281.9584789276123)
(99, 29161.319175720215)
(100, 559073.4013671875)
(101, 55348.944633483887)
(102, 225695.70141601562)
(103, 313546.38049316406)
(104, 131938.4533996582)
(105, 94752.794943809509)
(106, 542165.1279296875)
(107, 78994.739657402039)
(108, 90371.422758102417)
(109, 168031.98440551758)
(110, 104754.01599121094)
(111, 3253966.998046875)
(112, 288193.70532226562)
(113, 214272.05322265625)
(114, 612960.99157142639)
(115, 325967.13732910156)
(116, 200637.10095214844)
(117, 255143.37423706055)
(118, 375258.45562744141)
(119, 104329.42958259583)
(120, 46665.333938598633)
(121, 178257.67883300781)
(122, 2368444.712890625)
(123, 60475.614807128906)
(124, 221755.49362182617)
(125, 1663740.94140625)
(126, 248521.56280517578)
(127, 121880.04288482666)
(128, 21190.516418457031)
(129, 246180.01907348633)
(130, 973123.95922851562)
(131, 1685487.345703125)
(132, 941152.61181640625)
(133, 610221.1572265625)
(134, 386396.37182617188)
(135, 399962.96970367432)
(136, 22351.145900726318)
(137, 354222.40856552124)
(138, 1513754.0874023438)
(139, 730382.71240234375)
(140, 35113.388829231262)
(141, 170745.71502685547)
(142, 274352.51806640625)
(143, 3315364.6607666016)
(144, 1289657.8276367188)
(145, 7681.0636087656021)
(146, 95688.199409484863)
(147, 1547275.5649414062)
(148, 62811.502502441406)
(149, 144021.90475463867)
(150, 167327.17749023438)
(151, 85217.540374755859)
(152, 4345.4107916355133)
(153, 143388.25400733948)
(154, 329702.26599884033)
(155, 1089069.3422851562)
(156, 141472.25653076172)
(157, 84529.800853729248)
(158, 103377.38165283203)
(159, 3343061.7250976562)
(160, 107579.00988769531)
(161, 34750.04528427124)
(162, 6262887.1484375)
(163, 830234.51184082031)
(164, 704790.34774780273)
(165, 12167.33980846405)
(166, 25005.339990615845)
(167, 413418.65447998047)
(168, 758324.76324462891)
(169, 30982.612850189209)
(170, 49875.071350097656)
(172, 636174.63973355293)
(173, 129719.73933410645)
(174, 883333.97253417969)
(175, 117217.6520690918)
(176, 164416.16766357422)
(177, 64445.983087539673)
(178, 275331.04125976562)
(179, 324068.16400146484)
(180, 110176.50338745117)
(181, 210033.8703918457)
(182, 639375.21294403076)
(183, 86985.038177490234)
(184, 1168678.6796875)
(185, 145833.44802856445)
(186, 363291.69653320312)
(187, 2119817.013671875)
(192, 1438527.1403884888)
(189, 263983.16432952881)
(197, 510247.41989517212)
(188, 438511.64316558838)
(193, 65625.854690551758)
(194, 108776.56345283985)
(195, 1118988.8176574707)
(190, 55794.650390625)
(196, 17330.777661919594)
(191, 151734.40931463242)
(198, 262529.67956542969)
(200, 480082.70971679688)
(202, 139925.15408325195)
(201, 556116.72061157227)
(204, 181218.58569335938)
(205, 309018.47406005859)
(207, 172283.15905761719)
(206, 416888.49755334854)
(203, 252395.40980911255)
(199, 301160.74997997284)
(208, 11599.523687601089)
(212, 86870.334930419922)
(209, 275238.54736328125)
(210, 333849.95631980896)
(211, 138636.32933044434)
(213, 295608.73413085938)
(216, 1065630.2733612061)
(215, 64154.305046081543)
(217, 58493.548614501953)
(214, 61210.148774147034)
(218, 280123.47679030895)
(219, 425470.39353561401)
(220, 551147.01021313667)
(225, 108661.59899139404)
(223, 368683.24172210693)
(224, 2724530.2442178726)
(221, 87098.901641845703)
(227, 133387.48796820641)
(226, 211109.86003875732)
(222, 155796.06669521332)
(228, 656669.59869384766)
(229, 567534.98047637939)
(230, 146734.8685529232)
(234, 319879.2387046814)
(236, 28062.447470426559)
(232, 433599.29467773438)
(231, 75093.512875556946)
(233, 109662.71557426453)
(235, 5113.0443794727325)
(237, 223412.52742385864)
(242, 159395.59883522987)
(239, 154828.40804409981)
(238, 19183056.479492188)
(240, 228340.85533595085)
(243, 654513.9338054657)
(245, 10731.959197044373)
(241, 134272.40070390701)
(244, 325530.74645185471)
(247, 30832313.78125)
(246, 35247.660028934479)
(248, 53120.989883422852)
(249, 301457.18891477585)
(250, 132091.32312917709)
(251, 43417.473704338074)
(253, 283038.58849334717)
(254, 338119.4207239151)
(252, 1311755.6574134827)
(256, 50127.866861820221)
(255, 2746305.7917823792)
(257, 297163.98202848434)
(258, 123235.97956752777)
(259, 1233852.9185042381)
(260, 190462.25556135178)
(265, 131971.38651752472)
(262, 131796001.4453125)
(263, 363345.73066997528)
(261, 423031.59964132309)
(264, 188038.59964132309)
(266, 1085968.7220029831)
(267, 167102.67306661606)
(268, 128022.90173435211)
(269, 26284.205010414124)
(271, 1868988.134765625)
(272, 4191842.0391469002)
(270, 34497.277555465698)
(275, 826631.61101198196)
(274, 141023.61101198196)
(273, 19458.923680305481)
(276, 19681.475094795227)
(277, 681135.69869422913)
(278, 154655.78117132187)
(279, 72401.30956363678)
(282, 109884.18435335159)
(281, 27170.225803852081)
(280, 1259527.3037285805)
(283, 55013.38184261322)
(284, 552096.88249444962)
(285, 599328.17025613785)
(286, 39634.211691379547)
(287, 167170.64380073547)
(288, 267314.61047315598)
(289, 678461.45532083511)
(290, 358369.85243225098)
(291, 775098.85243225098)
(292, 44461.852159023285)
(293, 75379.885939598083)
(294, 83226.283780097961)
(297, 24053.325116157532)
(295, 306449.32243156433)
(298, 193343.08761119843)
(299, 463998.97039794922)
(300, 623356.96313476562)
(302, 304411.61643028259)
(301, 89723.905964851379)
(304, 26342.959093093872)
(303, 379563.21847057343)
(305, 141782.22112751007)
(306, 172577.26901721954)
(307, 149685.0778093338)
(308, 1611157.6879787445)
(309, 54004.573165893555)
(310, 577703.29943180084)
(311, 697721.88521671295)
(312, 193646.78933429718)
(313, 63441.400405883789)
(314, 338960.63632202148)
(315, 1087947.04961586)
(316, 322836.35169792175)
(317, 51221.457434654236)
(318, 36442.46169090271)
(319, 378764.05800151825)
(320, 665266.66294956207)
(321, 146490.65049552917)
(322, 829520.49525165558)
(323, 19510.418128967285)
(325, 152969.02707386017)
(324, 155319.01154518127)
(326, 2022514.8186826706)
(328, 71224.238333702087)
(327, 472584.33690166473)
(329, 164529.23253059387)
(330, 2847053.6264648438)
(331, 179489.55411434174)
(333, 245636.75618743896)
(332, 44321.250444412231)
(334, 87086.910967826843)
(335, 737208.58959960938)
(337, 650399.66185474396)
(336, 425294.08378410339)
(338, 91010.853643417358)
(339, 8213275.9616355896)
(342, 787888.04883575439)
(340, 32051.069737434387)
(341, 49220.359610557556)
(344, 143962.45152664185)
(343, 2384245.8441457748)
(345, 134619.37643241882)
(346, 11284.697074890137)
(347, 564503.65919303894)
(348, 494104.40275859833)
(349, 99182.564140319824)
(350, 723993.56154346466)
(351, 887908.01148414612)
(353, 365870.12452030182)
(352, 736460.38326835632)
(355, 437872.91761398315)
(354, 1555605.5214910507)
(356, 177978.53656578064)
(357, 68708.957141876221)
(358, 759937.39922237396)
(359, 2721222.6907777786)
(360, 620690.04761505127)
(364, 261963.31703853607)
(363, 4627350.7109375)
(365, 497598.0577249527)
(361, 166155.17598342896)
(362, 67460.19960308075)
(366, 28337.204395294189)
(367, 239017.25312805176)
(368, 2657272.5449695587)
(369, 43041.253643989563)
(370, 304365.96065425873)
(372, 20920.26854801178)
(371, 117418.36155700684)
(375, 930340.23944282532)
(374, 145732.44959163666)
(373, 1381162.9272460938)
(376, 44039.148127555847)
(378, 692124.28085136414)
(377, 130007.02991676331)
(379, 539837.32769775391)
(380, 342784.63076019287)
(381, 606177.1957616806)
(382, 221583.72270393372)
(383, 3469277.2568416595)
(384, 267238.25717163086)
(385, 1164537.6706647873)
(386, 121520.55309486389)
(387, 3708.4499855041504)
(388, 951039.20282840729)
(389, 15946.269270896912)
(390, 123436.06747436523)
(392, 7443158.2390851974)
(393, 138636.76318645477)
(391, 314056.06688022614)
(394, 69641.289093971252)
(395, 946426.38290500641)
(396, 459730.81792640686)
(397, 142384.16671943665)
(398, 257611.74151420593)
(399, 109053.14414596558)
(401, 3006529.602845192)
(404, 209822.3481798172)
(403, 146007.46361446381)
(402, 21599.884601593018)
(405, 103248.00206565857)
(400, 63237.002098083496)
(406, 524639.11204719543)
(407, 30239.963069915771)
(408, 100999.81383800507)
(409, 49437.753875732422)
(410, 158217.39153385162)
(413, 12651.719779968262)
(411, 642652.23727703094)
(412, 1301793.902422905)
(414, 583849.53879070282)
(415, 128752.87728881836)
(416, 45540.115386962891)
(417, 5120845.830078125)
(418, 631465.94729232788)
(419, 429794.43952178955)
(420, 593457.20889377594)
(421, 93986.406644821167)
(423, 41377.901365280151)
(422, 874890.28011131287)
(424, 75802.437223434448)
(425, 76159.983904838562)
(426, 1562087.3606109619)
(427, 41997.185526847839)
(428, 85698.905255317688)
(429, 387229.90528678894)
(430, 12861.752382278442)
(431, 1481437.4891824722)
(432, 130423.52586936951)
(433, 101985.13846683502)
(435, 68988.056879043579)
(434, 1118834.3942575455)
(436, 105220.05761528015)
(437, 540287.19100093842)
(438, 34125.943934440613)
(440, 389003.93592166901)
(439, 99838.80982875824)
(441, 162465.97401237488)
(443, 3203460.5503854752)
(442, 35949.755178451538)
(445, 833933.87350082397)
(444, 930131.03393363953)
(446, 22246494.4921875)
(447, 288682.62234306335)
(449, 208689.6271648407)
(448, 42868.190328598022)
(451, 372528.34604454041)
(452, 18693.932710647583)
(453, 137037.36191558838)
(450, 1322758.4580726624)
(454, 10111381.594726562)
(455, 203753.79272651672)
(456, 809718.03279304504)
(457, 181361.70209121704)
(458, 742974.5104598999)
(459, 344175.61193847656)
(460, 460586.19093704224)
(462, 146354.55701828003)
(461, 153598.25877189636)
(463, 338317.63800239563)
(464, 234506.90281677246)
(465, 62290.121728897095)
(466, 9739.4428691864014)
(467, 2421482.9747905731)
(468, 48310.212539672852)
(469, 1029559.1213150024)
(471, 1222643.1521091461)
(470, 200239.99307441711)
(473, 254638.23338127136)
(472, 207548.25021934509)
(474, 3412.4885272979736)
(475, 59054.541847229004)
(476, 252988.58915901184)
(477, 53292.613956451416)
(478, 192672.57837677002)
(479, 195350.60606193542)
(480, 1184311.7651157379)
(481, 27158.450691223145)
(482, 12836.89334487915)
(483, 84981.530744552612)
(484, 953076.8373966217)
(485, 63231.847570419312)
(487, 505021.60399627686)
(486, 1366053.9280567169)
(489, 216180.9951839447)
(488, 1760729.9533901215)
(490, 1263602.7568759918)
(491, 45197.983581542969)
(493, 3946.9938259124756)
(492, 122839.55278968811)
(497, 11225816.728643417)
(494, 108250.59439277649)
(499, 3095455.1968078613)
(498, 81189.594392776489)
(496, 157077.70736885071)
(495, 439756.89121627808)
(502, 165741.95174217224)
(503, 350478.20652770996)
(501, 43600.20645904541)
(500, 636095.1049156189)
(504, 31465.527885437012)
(505, 621289.58016967773)
(508, 173766.27032089233)
(506, 130291.53289604187)
(507, 319587.38992500305)
(509, 391955.07402038574)
(510, 47234.972578048706)
(511, 458124.36201095581)
(512, 84498.824586868286)
(513, 956770.57082748413)
(514, 43627.8069190979)
(517, 13656.454940795898)
(518, 536752.38352394104)
(515, 70071.586942672729)
(516, 54517.052198410034)
(519, 25026.375844955444)
(520, 92158.769706726074)
(522, 12536780.929656982)
(521, 124438.540807724)
(523, 166590.91390419006)
(524, 738826.16521453857)
(526, 514166.50826454163)
(525, 19913.284162521362)
(529, 337632.28314590454)
(530, 41503.656892776489)
(528, 157803.73000526428)
(527, 4009363.2890625)
(531, 14127.507329940796)
(532, 504777.77277755737)
(533, 555680.26240158081)
(535, 120998.67017555237)
(534, 299998.66054153442)
(538, 94964.011617660522)
(537, 23932.543434143066)
(539, 1842.5434341430664)
(536, 61656.464817047119)
(540, 51641.520793914795)
(541, 665721.17565155029)
(543, 16629.759260177612)
(542, 44090.58934211731)
(544, 811986.25222396851)
(545, 298987.3773021698)
(548, 368367.86709594727)
(549, 1018389.9562416077)
(550, 23223.444641113281)
(551, 103977.54312515259)
(546, 1218350.5469074249)
(547, 193761.40253257751)
(553, 1240198.4448127747)
(552, 55992.518646240234)
(556, 180033.27739334106)
(555, 89042.296405792236)
(560, 171423.48414611816)
(557, 145197.48414611816)
(561, 242017.32458496094)
(554, 231719.61414527893)
(558, 84765.668144226074)
(559, 439005.62812423706)
(562, 449789.44461631775)
(563, 160062.5069103241)
(565, 500717.56779289246)
(564, 342810.10948181152)
(566, 28389.634449005127)
(567, 16969.995775222778)
(568, 139201.59537124634)
(570, 184374.45125579834)
(569, 130259.44213294983)
(571, 271228.19048500061)
(572, 71737.629556655884)
(573, 144656.13083267212)
(574, 2440738.421875)
(575, 233643.22774505615)
(576, 172488.3556842804)
(578, 6450.5432834625244)
(577, 1075643.7735347748)
(581, 405567.86980628967)
(580, 82656.680435180664)
(579, 1810629.7156085968)
(582, 317262.8193359375)
(585, 533541.15042877197)
(583, 100974.7787437439)
(586, 99307.280849456787)
(584, 1177855.34025383)
(589, 483784.74011993408)
(587, 59771.740119934082)
(590, 513319.40267944336)
(588, 420639.36974334717)
(591, 264143.53383827209)
(592, 158683.51044273376)
(593, 675854.11915969849)
(595, 38239.059720993042)
(596, 298096.23575401306)
(594, 2287930.7635231018)
(598, 96101.425342559814)
(599, 146436.42534446716)
(597, 23352.399562835693)
(600, 273457.64517974854)
(601, 443618.43949508667)
(604, 51750.526035308838)
(602, 30315.595544815063)
(606, 359760.25966835022)
(603, 45799.285257339478)
(605, 201023.240650177)
(607, 105326.8507938385)
(608, 40094.851005554199)
(610, 75613.428394317627)
(609, 101277.57356643677)
(611, 274988.83774185181)
(613, 334374.18615150452)
(612, 91260.194452285767)
(614, 672919.25371932983)
(615, 85811.318996429443)
(616, 41938.422542572021)
(617, 772757.60813713074)
(620, 193900.2281036377)
(619, 33891.33166885376)
(618, 393503.22809791565)
(621, 1662.4500522613525)
(622, 125311.83410453796)
(623, 38405.521944046021)
(626, 48335.521745681763)
(624, 18737.292608261108)
(625, 799561.31553268433)
(627, 128980.93918991089)
(630, 15755.73010635376)
(629, 482914.60034179688)
(628, 78025.755748748779)
(631, 20829.353504180908)
(632, 18686.145738601685)
(633, 375582.744348526)
(634, 107090.80834770203)
(635, 15878.261026382446)
(636, 360450.47982597351)
(637, 212492.42233657837)
(638, 402004.20539474487)
(639, 799304.5864906311)
(640, 192664.5864982605)
(641, 51300.600818634033)
(643, 1195475.1888923645)
(642, 579036.98841285706)
(645, 23544.180934906006)
(646, 26483.571158409119)
(644, 118142.44380187988)
(647, 965920.78471851349)
(648, 403506.64382648468)
(649, 854788.11717700958)
(650, 218798.60894775391)
(651, 10466.692154884338)
(652, 4190121.0394554138)
(653, 40935.047118186951)
(655, 44649.004388809204)
(654, 42312.939105987549)
(657, 90046.178812026978)
(656, 76710.490947723389)
(658, 74014.871272087097)
(660, 80737.431081771851)
(659, 221572.82342529297)
(661, 29201.878484725952)
(662, 12425.714162826538)
(663, 775265.57692146301)
(664, 18444.614322662354)
(665, 1722413.6132106781)
(666, 57527.68113899231)
(667, 182403.66733360291)
(670, 5262134.5439453125)
(668, 178859.67909431458)
(669, 31328.716382980347)
(671, 24764.017408370972)
(673, 178051.15884399414)
(674, 105009.11770439148)
(672, 426664.99506187439)
(677, 681298.46435546875)
(675, 33232.544914245605)
(676, 63175.615131378174)
(678, 60148.843320846558)
(680, 33444.020099639893)
(679, 136760.68193054199)
(681, 96200.876083374023)
(682, 785941.57563781738)
(683, 75435.026969909668)
(685, 771187.85346984863)
(684, 1440846.3309249878)
(686, 353020.48315429688)
(687, 30964.990182876587)
(688, 17050.382843017578)
(689, 200182.54252624512)
(690, 242211.13107299805)
(692, 130184.20654296875)
(693, 152432.26710510254)
(691, 182689.41386032104)
(694, 315950.12591552734)
(696, 511245.69250488281)
(697, 89320.755187988281)
(695, 187574.08148193359)
(698, 1949245.54296875)
(699, 469327.58374023438)
(700, 797401.74783706665)
(701, 140789.00567626953)
(703, 9597876.720703125)
(704, 175273.55589199066)
(705, 325332.47415924072)
(702, 190933.76811218262)
(706, 289000.32605934143)
(708, 791300.54620361328)
(707, 325881.40499687195)
(709, 1683302.4956054688)
(710, 2509870.1042795181)
(711, 110898.79510784149)
(714, 92744.735913276672)
(712, 63156.395214080811)
(713, 1249607.9585781097)
(717, 1331053.3970050812)
(716, 150069.47483730316)
(715, 50039.734418869019)
(719, 1711460.6990566254)
(718, 261745.58336257935)
(720, 76383.489916801453)
(721, 149738.40131950378)
(722, 167228.70600700378)
(723, 144499.57282447815)
(725, 51834.956123352051)
(724, 90592.735967636108)
(726, 426364.09050655365)
(729, 266909.17244148254)
(727, 210887.25862884521)
(728, 532407.92588996887)
(730, 231756.97375488281)
(731, 377773.43780136108)
(733, 126802.30033683777)
(734, 181423.01963424683)
(732, 51390.028186798096)
(735, 1021809.1724824905)
(736, 81017.697150230408)
(738, 314882.3595161438)
(739, 447969.02014350891)
(737, 29898.427202224731)
(740, 150949.61712741852)
(741, 2112993.0388183594)
(742, 61808.111038208008)
(744, 33043.128959655762)
(743, 85053.001231193542)
(746, 179983.06170272827)
(745, 73608.454759597778)
(747, 157793.8084897995)
(749, 56619.936483383179)
(748, 172275.74637794495)
(750, 99070.627702713013)
(751, 92505.730646133423)
(752, 21204.851055145264)
(753, 1401932.1172876358)
(754, 249439.85898971558)
(756, 110258.66732025146)
(755, 1199749.9977369308)
(757, 60548.754657745361)
(758, 29374.956279754639)
(759, 1043240.9483985901)
(760, 29925.742156982422)
(762, 81740.458518981934)
(763, 2383090.5050926208)
(766, 1566504.2957611084)
(765, 333194.37287139893)
(761, 607053.51689338684)
(764, 175490.36738204956)
(767, 115706.78855705261)
(768, 710812.53403759003)
(769, 589327.13503074646)
(770, 301355.02961921692)
(771, 139197.5751543045)
(772, 457375.11162376404)
(773, 78889.170043945312)
(774, 401416.85523414612)
(776, 305137.51181793213)
(775, 387421.08046913147)
(777, 5973457.9860858917)
(778, 43956.117767333984)
(779, 214827.73861980438)
(780, 85095.394775390625)
(782, 482154.43672370911)
(783, 904602.66580867767)
(784, 287612.58257484436)
(781, 98159.113576889038)
(785, 373009.31004333496)
(787, 675596.98973464966)
(786, 902341.75444412231)
(788, 357716.04947853088)
(789, 19184423.881835938)
(790, 286239.16151428223)
(791, 1349940.7210922241)
(792, 5489761.3086166382)
(793, 719473.8268661499)
(795, 90587.041477203369)
(794, 549896.25591087341)
(797, 193694.7956609726)
(796, 265522.32241821289)
(798, 165505.82164096832)
(799, 260397.12693405151)
(801, 565941.85548877716)
(804, 127705.9967880249)
(802, 568399.84908294678)
(805, 177399.61267280579)
(807, 14985.230587005615)
(800, 121434.94472694397)
(803, 138727.75411701202)
(806, 950113.42770004272)
(808, 35902.731274604797)
(809, 612815.40929889679)
(810, 357303.73360347748)
(814, 264362.17907047272)
(811, 721694.47025680542)
(816, 305558.58366203308)
(818, 376951.07072925568)
(815, 393122.34441947937)
(817, 330711.46256446838)
(812, 1078241.6951236725)
(813, 543398.28399658203)
(819, 190316.10137367249)
(820, 99536.149343490601)
(821, 723796.37615013123)
(822, 126244.02572727203)
(823, 304456.40475463867)
(826, 413225.53818130493)
(825, 12143596.924377441)
(824, 88867.675345420837)
(827, 27400.615921020508)
(828, 192470.28507232666)
(829, 189971.86506652832)
(830, 174761.70377063751)
(831, 447705.13228797913)
(832, 61199.086683273315)
(833, 92472.534368515015)
(836, 199935.80200481415)
(835, 349650.81522369385)
(837, 157981.97600650787)
(834, 169467.5687789917)
(838, 106383.47320556641)
(839, 775187.6912651062)
(840, 130204.67132663727)
(841, 100132.14679527283)
(842, 262959.01190567017)
(843, 396416.32875442505)
(844, 189886.1442565918)
(845, 853567.0982131958)
(848, 109026.91570472717)
(847, 335503.18862533569)
(846, 253700.11589431763)
(849, 268508.988073349)
(850, 231454.08047103882)
(853, 299892.01815986633)
(854, 2932263.7725009918)
(852, 188238.88194084167)
(855, 108980.33441352844)
(851, 62082.483224868774)
(856, 144342.46213626862)
(857, 1551645.9040527344)
(858, 121787.6617641449)
(859, 198217.93292427063)
(860, 41901.235681533813)
(861, 329399.00787162781)
(864, 4347980.3359050751)
(863, 1295187.0422763824)
(862, 96387.047069549561)
(865, 190621.85302829742)
(867, 142159.92880821228)
(866, 83439.264001846313)
(868, 211371.47292137146)
(869, 227200.31991577148)
(870, 32935.680011749268)
(871, 2140588.2986507416)
(872, 761491.46089172363)
(873, 39659.065271377563)
(875, 437811.30313873291)
(874, 292251.63447380066)
(876, 100274.71969223022)
(877, 306059.91359138489)
(878, 151432.82617759705)
(879, 7221990.2728462219)
(880, 1313983.6903648376)
(881, 1192233.8429660797)
(882, 113220.19725799561)
(883, 46610.16065788269)
(884, 74551.14818572998)
(885, 318551.07885742188)
(886, 59907.705768585205)
(887, 116887.85610961914)
(888, 140446.83581161499)
(889, 7623.2400531768799)
(890, 31871.262418746948)
(893, 1431500.9908885956)
(894, 173977.50937843323)
(892, 69203.9919090271)
(891, 350948.42347335815)
(895, 777350.38153266907)
(896, 136666.86041641235)
(897, 256214.99097061157)
(898, 208742.22522735596)
(899, 571831.43887329102)
(900, 70212.489234924316)
(902, 667342.2724609375)
(901, 991551.2164478302)
(904, 240433.45112609863)
(906, 179340.81887245178)
(905, 82298.017826080322)
(903, 945875.44702148438)
(907, 82945.220819473267)
(908, 224401.73844528198)
(911, 383669.65902519226)
(909, 53428.463235855103)
(916, 233754.72581100464)
(910, 74027.384485244751)
(915, 1608070.422744751)
(912, 133062.67491912842)
(913, 114441.55110931396)
(914, 387413.29783439636)
(917, 23888.534753799438)
(918, 79017.70313835144)
(922, 966820.08468055725)
(921, 817941.30615234375)
(920, 105688.92300033569)
(924, 252274.64161491394)
(925, 63060.016529083252)
(926, 340656.31476211548)
(919, 64374.732852935791)
(923, 149408.80642700195)
(927, 394828.24185180664)
(928, 200705.58419418335)
(930, 27600.421546936035)
(929, 147581.15795898438)
(932, 1576023.1301498413)
(931, 854174.62399291992)
(936, 63488.414665222168)
(934, 369818.61876296997)
(935, 892834.92553710938)
(933, 238560.87028694153)
(937, 236139.87183380127)
(938, 79231.80291557312)
(939, 108537.62621879578)
(940, 344034.12027931213)
(941, 41710.802694320679)
(942, 31893.885274887085)
(943, 134528.65991210938)
(944, 14801.284721374512)
(946, 64797.910280227661)
(945, 84399.606016159058)
(947, 287088.12684249878)
(948, 206837.94549179077)
(949, 19664.675470352173)
(950, 65951.1155834198)
(951, 24620.014966964722)
(952, 20171.383445739746)
(953, 85787.255142211914)
(954, 49904.965074539185)
(955, 63971.006326675415)
(956, 55574.757946014404)
(957, 72488.842994689941)
(958, 3297018.6169033051)
(959, 77885.396270751953)
(960, 2566649.9662303925)
(961, 252086.12264060974)
(962, 87153.918663024902)
(964, 126577.43821144104)
(963, 160422.16107940674)
(965, 155199.19265556335)
(966, 1843379.4323768616)
(967, 300592.44200134277)
(969, 257321.80390548706)
(968, 369580.82754707336)
(970, 668304.19434738159)
(971, 1412978.5675926208)
(972, 32552.595016479492)
(973, 58077.895124435425)
(974, 655569.99514770508)
(975, 63107.655117034912)
(976, 342831.61665344238)
(977, 136715.46194076538)
(978, 334278.00136566162)
(979, 420875.9655418396)
(981, 329871.08837890625)
(980, 154844.20686149597)
(982, 85050.083074569702)
(983, 210666.04977416992)
(984, 441211.20337104797)
(985, 99259.755153656006)
(986, 55551.411457061768)
(987, 352421.93190574646)
(988, 319708.13411140442)
(989, 1289904.317697525)
(990, 297204.13619422913)
(991, 197100.74855613708)
(992, 1760476.9487304688)
(995, 16194.385402679443)
(993, 2393783.0251464844)
(994, 35753.711154937744)
(996, 479608.04611206055)
(997, 129781.70986175537)
(999, 69895.43567276001)
(998, 83831.195770263672)
(1006, 87328.650939941406)
(1009, 316310.05450439453)
(1007, 13671.22087097168)
(1003, 24157.690307617188)
(1000, 68791.321151733398)
(1004, 622041.12976074219)
(1001, 413660.27111816406)
(1005, 270752.90592432022)
(1008, 81969.754289150238)
(1002, 689829.509765625)
(1013, 54005.146705627441)
(1011, 672639.77223658562)
(1010, 148019.8458404541)
(1015, 413980.58422851562)
(1014, 341696.12989044189)
(1012, 219428.46772003174)
(1016, 47818.255851745605)
(1017, 67848.48307800293)
(1019, 1556311.62890625)
(1018, 253753.56909179688)
(1020, 390243.04990768433)
(1022, 709965.30432128906)
(1021, 33400.837299346924)
(1025, 22536.320631980896)
(1023, 588660.46380615234)
(1026, 1583421.21484375)
(1024, 7219303.4443359375)
(1027, 673419.48510742188)
(1029, 2710415.83203125)
(1028, 13572.138469696045)
(1030, 101622.22402954102)
(1033, 16460.835245609283)
(1032, 79422.920654296875)
(1034, 57474.41284942627)
(1035, 98249.62771987915)
(1031, 8634.3808417618275)
(1036, 443107.64868164062)
(1037, 31389.241061210632)
(1038, 1066552.5015258789)
(1039, 60495.301677703857)
(1040, 51071.124885261059)
(1044, 72959.42155456543)
(1042, 111026.80443572998)
(1043, 198802.12784576416)
(1041, 59179.91641998291)
(1045, 19342.058204650879)
(1047, 168186.21487426758)
(1046, 690901.22998046875)
(1049, 52419.901647567749)
(1048, 37748.903579711914)
(1050, 196006.72729492188)
(1052, 1181986.5688476562)
(1051, 476435.87316894531)
(1053, 50571.200882911682)
(1054, 233088.64721679688)
(1057, 785281.81762695312)
(1055, 3160695.25)
(1056, 56548.288281440735)
(1059, 24633.750644683838)
(1058, 107033.65008163452)
(1060, 350958.76040649414)
(1081, 579171.05704116821)
(1082, 90490.925979614258)
(1072, 274977.9638671875)
(1083, 246304.49098968506)
(1079, 44237.740036010742)
(1071, 38905.724581718445)
